-0.586613,-0.044184,0.630552,0.541574,1.061456,0.117997,1.229584,-2.490987,-0.232201,-0.227178
-0.555825,0.047535,0.789530,0.515204,1.087775,0.193730,0.955103,-2.560323,-0.237955,-0.234774
-0.583041,-0.008989,0.724410,0.585125,1.027940,0.111798,1.199191,-2.472930,-0.292500,-0.291002
-0.673458,-0.063294,0.642211,0.555777,1.034927,0.084421,1.346370,-2.407323,-0.260751,-0.258880
-0.638127,-0.093568,0.735557,0.464821,1.219272,0.072270,1.270677,-2.341552,-0.345788,-0.343561
-0.801219,0.009494,0.722544,0.532781,1.229843,0.030135,1.263637,-2.278273,-0.355842,-0.353100
-0.647830,0.116638,0.861185,0.588547,1.241239,-0.000769,0.897211,-2.437548,-0.310731,-0.307942
-0.655375,-0.080781,0.671419,0.520195,1.015930,0.199078,1.328739,-2.415562,-0.292614,-0.291029
-0.597970,0.031716,0.711902,0.533096,1.119432,0.084937,1.170245,-2.458375,-0.298878,-0.296105
-0.571049,0.048390,0.803985,0.616238,1.138264,0.053910,0.962183,-2.504211,-0.275216,-0.272495
-0.539947,-0.017897,0.803368,0.573840,1.130871,0.150204,1.000833,-2.499905,-0.301773,-0.299595
-0.611868,-0.036272,0.606393,0.531972,0.987406,0.213724,1.296525,-2.478336,-0.255732,-0.253813
-0.697622,-0.108546,0.791392,0.579613,1.204265,0.121746,1.104646,-2.380036,-0.309203,-0.306254
-0.613355,-0.093767,0.732645,0.568341,1.105550,0.105625,1.204926,-2.429275,-0.291369,-0.289321
-0.566221,-0.008295,0.770507,0.614028,0.986086,0.192677,1.046721,-2.546342,-0.245388,-0.243773
-0.535692,0.019572,0.772292,0.670371,0.953576,0.165277,0.983709,-2.581116,-0.224879,-0.223111
-0.522770,0.002714,0.728712,0.508818,1.052335,0.191088,1.082170,-2.549503,-0.247823,-0.245742
-0.548366,0.002573,0.836642,0.510329,1.169943,0.105021,1.038109,-2.463697,-0.326244,-0.324311
-0.662677,-0.087884,0.806703,0.486513,1.230531,0.139042,1.146221,-2.361191,-0.349749,-0.347508
-0.616096,0.061833,0.773791,0.506413,1.188191,0.143155,1.046223,-2.454346,-0.325928,-0.323236
-0.610161,-0.041985,0.688597,0.531978,1.044890,0.206405,1.249280,-2.445225,-0.312523,-0.311256
-0.625321,-0.080644,0.677801,0.495784,1.072419,0.166489,1.279969,-2.434960,-0.276758,-0.274780
-0.652173,-0.041428,0.645731,0.390046,1.221456,0.173917,1.286680,-2.368823,-0.329161,-0.326245
-0.699415,-0.036667,0.614652,0.483532,1.132020,0.133131,1.395465,-2.325588,-0.349526,-0.347605
-0.704926,0.007741,0.687212,0.529727,1.166239,0.074084,1.279802,-2.346550,-0.347563,-0.345768
-0.625886,-0.043462,0.560816,0.455425,1.164626,0.010768,1.518262,-2.262840,-0.389817,-0.387893
-0.592479,0.015096,0.659638,0.524673,1.137878,0.044909,1.326505,-2.366645,-0.375649,-0.373926
-0.551890,-0.038472,0.796368,0.538535,1.116455,0.143865,1.117434,-2.455994,-0.334026,-0.332274
-0.556988,-0.046570,0.677047,0.624094,0.935489,0.139230,1.284322,-2.475213,-0.291160,-0.290251
-0.521498,-0.008979,0.773307,0.594917,1.108729,0.040723,1.114472,-2.470611,-0.316651,-0.314409
-0.559834,-0.014664,0.780397,0.539191,1.165195,0.173612,0.987751,-2.502202,-0.285907,-0.283538
-0.667179,-0.006307,0.739071,0.496257,1.287720,0.040804,1.136750,-2.364463,-0.333040,-0.329613
-0.588888,0.043859,0.737544,0.512068,1.166939,0.087292,1.169709,-2.420027,-0.355310,-0.353187
-0.552216,-0.000093,0.777787,0.502896,1.159064,0.104374,1.108825,-2.459199,-0.321936,-0.319503
-0.648470,-0.037545,0.708567,0.471683,1.184465,0.168534,1.184941,-2.413907,-0.310420,-0.307847
-0.613957,-0.041258,0.790561,0.503543,1.186144,0.207553,1.014291,-2.469246,-0.290429,-0.287204
-0.426783,0.091231,0.744423,0.402108,1.082020,0.419715,0.895842,-2.599792,-0.305439,-0.303326
-0.529826,-0.015815,0.535852,0.604534,1.065630,0.109276,1.233763,-2.504442,-0.254029,-0.244942
-0.526238,-0.013399,0.804482,0.677219,1.006960,0.075386,1.027124,-2.531221,-0.260868,-0.259445
-0.492695,-0.010299,0.754341,0.616369,0.969280,0.153861,1.071637,-2.563627,-0.250289,-0.248577
-0.524586,0.055326,0.731710,0.505770,0.996999,0.236085,1.013054,-2.601812,-0.207327,-0.205220
-0.648443,-0.002098,0.747486,0.495049,1.127389,0.159061,1.181528,-2.425278,-0.318261,-0.316433
-0.462456,0.042930,0.666829,0.548640,1.011615,0.144310,1.154190,-2.551140,-0.278603,-0.276314
-0.525155,-0.030864,0.612743,0.502211,0.958733,0.199466,1.318725,-2.500901,-0.268265,-0.266695
-0.501377,-0.025655,0.667471,0.439912,1.056588,0.196514,1.202925,-2.525115,-0.256676,-0.254587
-0.635648,-0.016987,0.628456,0.584448,1.045677,0.116502,1.291780,-2.431836,-0.292164,-0.290229
