-0.274553,-0.272047,-0.302798,-0.279952,-0.229236,-0.303840,-0.317663,3.961183,-0.317668,-0.317671,-0.306284,-0.297717,-0.301308,-0.306347,-0.274664,-0.364370,-0.317663,0.808894,-0.317777,-0.317584,-0.280676,-0.277500,-0.302053,-0.282436,-0.258153,-0.343165,-0.317663,3.346002,-0.317803,-0.317488
-0.249893,-0.243390,-0.271235,-0.263510,-0.179288,-0.289369,-0.296722,4.358659,-0.296716,-0.296732,-0.291555,-0.277529,-0.278248,-0.287084,-0.264435,-0.348880,-0.296722,0.216532,-0.296829,-0.296694,-0.263771,-0.259484,-0.279411,-0.264774,-0.222426,-0.340067,-0.296722,2.969606,-0.296851,-0.296459
-0.242479,-0.235231,-0.263243,-0.256880,-0.168780,-0.284648,-0.290596,4.480181,-0.290595,-0.290621,-0.286507,-0.272610,-0.273090,-0.285286,-0.258186,-0.339160,-0.290596,0.119079,-0.290695,-0.290564,-0.259294,-0.253826,-0.271336,-0.257898,-0.236930,-0.341431,-0.290596,2.802909,-0.290745,-0.290346
-0.247312,-0.240012,-0.267920,-0.260415,-0.175435,-0.288228,-0.295362,4.465852,-0.295348,-0.295360,-0.289755,-0.274402,-0.275177,-0.288717,-0.260293,-0.355495,-0.295362,0.263256,-0.295465,-0.295307,-0.264031,-0.257211,-0.273624,-0.263188,-0.241005,-0.351419,-0.295362,2.802759,-0.295504,-0.295158
-0.258518,-0.251275,-0.278180,-0.269429,-0.188280,-0.313746,-0.305119,4.324482,-0.305115,-0.305120,-0.297288,-0.285926,-0.287613,-0.297636,-0.266802,-0.347908,-0.305119,0.473627,-0.305196,-0.305126,-0.272094,-0.265329,-0.282956,-0.271813,-0.230832,-0.354784,-0.305119,2.968431,-0.305242,-0.304977
-0.249036,-0.241966,-0.269026,-0.261104,-0.177197,-0.287051,-0.295612,4.328514,-0.295599,-0.295605,-0.290817,-0.275454,-0.276043,-0.289528,-0.259935,-0.356033,-0.295612,0.181740,-0.295706,-0.295567,-0.262193,-0.254675,-0.271999,-0.261794,-0.225035,-0.357534,-0.295612,3.016648,-0.295744,-0.295426
-0.248907,-0.241201,-0.268269,-0.264558,-0.168013,-0.288478,-0.296359,4.420686,-0.296350,-0.296369,-0.290904,-0.274962,-0.275678,-0.291795,-0.254164,-0.358805,-0.296359,0.250713,-0.296433,-0.296323,-0.264372,-0.258164,-0.275515,-0.264743,-0.236091,-0.352490,-0.296359,2.872886,-0.296492,-0.296133
-0.260037,-0.253413,-0.280571,-0.272654,-0.188837,-0.298111,-0.306120,4.274448,-0.306110,-0.306122,-0.298198,-0.288674,-0.290593,-0.300043,-0.264770,-0.346595,-0.306120,0.484566,-0.306176,-0.306112,-0.272386,-0.267459,-0.287266,-0.272982,-0.245325,-0.352116,-0.306120,3.036052,-0.306256,-0.305899
-0.251167,-0.243787,-0.270230,-0.263565,-0.178808,-0.292074,-0.297320,4.290675,-0.297311,-0.297325,-0.292190,-0.275225,-0.275839,-0.290100,-0.256646,-0.358889,-0.297320,0.215497,-0.297412,-0.297298,-0.263417,-0.255770,-0.273331,-0.263452,-0.227228,-0.362533,-0.297320,3.063947,-0.297463,-0.297100
-0.252221,-0.245153,-0.272311,-0.264836,-0.180523,-0.292420,-0.298930,4.340735,-0.298920,-0.298935,-0.293072,-0.280258,-0.281213,-0.293359,-0.260166,-0.350544,-0.298930,0.287644,-0.299009,-0.298903,-0.265805,-0.259440,-0.277462,-0.265545,-0.233615,-0.353360,-0.298930,2.983272,-0.299067,-0.298723
-0.264774,-0.257028,-0.282455,-0.274993,-0.188522,-0.318869,-0.310005,4.179842,-0.310001,-0.310006,-0.301286,-0.289647,-0.291624,-0.304440,-0.263171,-0.356644,-0.310005,0.562112,-0.310058,-0.310006,-0.275180,-0.267899,-0.286368,-0.276094,-0.228039,-0.367709,-0.310005,3.142840,-0.310126,-0.309837
-0.237081,-0.229511,-0.257605,-0.248219,-0.161619,-0.278372,-0.285755,4.546275,-0.285749,-0.285774,-0.282761,-0.267349,-0.267601,-0.282193,-0.253505,-0.340259,-0.285755,0.011054,-0.285839,-0.285726,-0.255538,-0.247293,-0.261987,-0.252035,-0.222698,-0.349652,-0.285755,2.709744,-0.285898,-0.285545
-0.250280,-0.244354,-0.273424,-0.261069,-0.189906,-0.290143,-0.297875,4.435464,-0.297880,-0.297918,-0.291850,-0.283323,-0.284643,-0.292967,-0.260444,-0.329317,-0.297875,0.291909,-0.297910,-0.297875,-0.266167,-0.262384,-0.281959,-0.266761,-0.236664,-0.326123,-0.297875,2.845351,-0.297971,-0.297767
-0.247869,-0.240739,-0.268855,-0.262878,-0.178546,-0.298793,-0.295969,4.459329,-0.295968,-0.295998,-0.290320,-0.280210,-0.281269,-0.290307,-0.258873,-0.339751,-0.295969,0.259742,-0.296044,-0.295912,-0.264395,-0.256396,-0.272140,-0.263118,-0.219953,-0.354316,-0.295969,2.813379,-0.296093,-0.295803
-0.252379,-0.244538,-0.271033,-0.266204,-0.173205,-0.291974,-0.299208,4.330313,-0.299204,-0.299209,-0.293144,-0.278834,-0.279770,-0.292952,-0.261286,-0.361141,-0.299208,0.300231,-0.299315,-0.299142,-0.265843,-0.259711,-0.278105,-0.265225,-0.238889,-0.358737,-0.299208,2.995239,-0.299356,-0.298959
-0.260056,-0.252511,-0.279030,-0.272688,-0.184053,-0.303944,-0.306536,4.314899,-0.306526,-0.306532,-0.298424,-0.284175,-0.285713,-0.300712,-0.250675,-0.356717,-0.306536,0.505412,-0.306582,-0.306536,-0.273439,-0.266771,-0.284525,-0.273158,-0.244557,-0.364391,-0.306536,2.973994,-0.306679,-0.306304
-0.250687,-0.243121,-0.269963,-0.262620,-0.169609,-0.291749,-0.297639,4.367804,-0.297624,-0.297617,-0.292038,-0.276846,-0.277626,-0.290951,-0.256291,-0.360624,-0.297639,0.262165,-0.297738,-0.297575,-0.264884,-0.254926,-0.270255,-0.263657,-0.225714,-0.377319,-0.297639,2.947576,-0.297784,-0.297412
-0.247992,-0.241152,-0.269259,-0.259957,-0.176813,-0.287841,-0.295666,4.440819,-0.295659,-0.295681,-0.290196,-0.277625,-0.278486,-0.290339,-0.259714,-0.348213,-0.295666,0.250209,-0.295756,-0.295614,-0.263994,-0.256420,-0.272520,-0.262789,-0.230001,-0.359808,-0.295666,2.843054,-0.295806,-0.295447
-0.244593,-0.236288,-0.263308,-0.257921,-0.164892,-0.288942,-0.292753,4.492472,-0.292745,-0.292760,-0.287987,-0.268914,-0.269404,-0.286888,-0.246117,-0.356089,-0.292753,0.183117,-0.292836,-0.292749,-0.261793,-0.251241,-0.265127,-0.259492,-0.231711,-0.373327,-0.292753,2.773225,-0.292904,-0.292526
-0.251986,-0.245093,-0.273183,-0.264729,-0.181879,-0.298465,-0.299720,4.434009,-0.299709,-0.299735,-0.293329,-0.283966,-0.285333,-0.294081,-0.259260,-0.335819,-0.299720,0.338747,-0.299763,-0.299703,-0.267836,-0.260395,-0.276725,-0.268005,-0.222183,-0.350456,-0.299720,2.837461,-0.299815,-0.299611
